OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,down_jesRelativePtHF,5,0.0,2.5,140.0,10000.0,0.7,0.75,2.396387928674766*(x-0.7)*(x-0.7)*(x-0.7)+1.3437943583776375*(x-0.7)*(x-0.7)-0.15235234530282465*(x-0.7)+0.9992955923080444
shape,iterativefit,down_jesRelativePtHF,5,0.0,2.5,140.0,10000.0,0.75,0.7975,-682.0115877633407*(x-0.75)*(x-0.75)*(x-0.75)+48.59332562813801*(x-0.75)*(x-0.75)+0.0*(x-0.75)+0.9953370094299316
shape,iterativefit,down_jesRelativePtHF,5,0.0,2.5,140.0,10000.0,0.7975,0.8425,3518.1882777168175*(x-0.7975)*(x-0.7975)*(x-0.7975)-237.47770874588537*(x-0.7975)*(x-0.7975)+0.0*(x-0.7975)+1.0318832397460938
shape,iterativefit,down_jesRelativePtHF,5,0.0,2.5,140.0,10000.0,0.8425,0.885,-112.26948038726302*(x-0.8425)*(x-0.8425)*(x-0.8425)+21.96804879149586*(x-0.8425)*(x-0.8425)+0.0*(x-0.8425)+0.8715857863426208
shape,iterativefit,down_jesRelativePtHF,5,0.0,2.5,140.0,10000.0,0.885,0.9225,-4937.745912125736*(x-0.885)*(x-0.885)*(x-0.885)+260.96255555135696*(x-0.885)*(x-0.885)+1.2589239004286663*(x-0.885)+0.9026471376419067
shape,iterativefit,down_jesRelativePtHF,5,0.0,2.5,140.0,10000.0,0.9225,0.9575,4273.437848523761*(x-0.9225)*(x-0.9225)*(x-0.9225)-243.99113726621766*(x-0.9225)*(x-0.9225)+0.0*(x-0.9225)+1.0564464330673218
shape,iterativefit,down_jesRelativePtHF,5,0.0,2.5,140.0,10000.0,0.9575,0.9925,294.60294559636856*(x-0.9575)*(x-0.9575)*(x-0.9575)+4.168995574910731*(x-0.9575)*(x-0.9575)-1.3744955153104*(x-0.9575)+0.9407809376716614
shape,iterativefit,down_jesRelativePtHF,5,0.0,2.5,140.0,10000.0,0.9925,1.1,0.9104117155075073
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.9037946462631226
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.0,0.0025,0.9037946462631226
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.0025,0.0075,-244366.94475553857*(x-0.0025)*(x-0.0025)*(x-0.0025)-587.0279623795341*(x-0.0025)*(x-0.0025)+31.47826194763184*(x-0.0025)+0.9037946462631226
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.0075,0.0125,147577.80590518567*(x-0.0075)*(x-0.0075)*(x-0.0075)-1324.9169919054634*(x-0.0075)*(x-0.0075)+7.280461467171111*(x-0.0075)+1.015964388847351
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.0125,0.0175,-289680.6155502133*(x-0.0125)*(x-0.0125)*(x-0.0125)+1662.6419175260596*(x-0.0125)*(x-0.0125)+5.0996269910054055*(x-0.0125)+1.0376909971237183
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.0175,0.0225,12265.096635732101*(x-0.0175)*(x-0.0175)*(x-0.0175)-366.55848488764514*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+1.0685451030731201
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.0225,0.0275,430814.01304885506*(x-0.0225)*(x-0.0225)*(x-0.0225)-4338.145830710533*(x-0.0225)*(x-0.0225)-2.745702601196543*(x-0.0225)+1.0609142780303955
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.0275,0.0325,66616.52074745501*(x-0.0275)*(x-0.0275)*(x-0.0275)-363.75443189664117*(x-0.0275)*(x-0.0275)-13.816109929637737*(x-0.0275)+0.9925838708877563
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.0325,0.0375,-88618.29916370494*(x-0.0325)*(x-0.0325)*(x-0.0325)+686.4303845472577*(x-0.0325)*(x-0.0325)-12.457415192545021*(x-0.0325)+0.9227365255355835
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.0375,0.0424999999999999,376953.48578195454*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-2123.4785097167123*(x-0.037500000000000006)*(x-0.037500000000000006)-12.239483784350321*(x-0.037500000000000006)+0.8665329217910767
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.0424999999999999,0.0475,-157139.02869180666*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+1181.0192007822413*(x-0.042499999999999996)*(x-0.042499999999999996)-5.202757447870919*(x-0.042499999999999996)+0.7993677258491516
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.0475,0.0525,561914.8078536559*(x-0.0475)*(x-0.0475)*(x-0.0475)-4395.8312566602835*(x-0.0475)*(x-0.0475)-5.177992591934015*(x-0.0475)+0.7832370400428772
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.0525,0.06,37844.81979503624*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+40.42541527335135*(x-0.052500000000000005)*(x-0.052500000000000005)-6.992694569512623*(x-0.052500000000000005)+0.717690646648407
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.06,0.07,-16419.528715694618*(x-0.06)*(x-0.06)*(x-0.06)+465.3429865130249*(x-0.06)*(x-0.06)+0.0*(x-0.06)+0.6834851503372192
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.07,0.08,-55275.18629172936*(x-0.07)*(x-0.07)*(x-0.07)+918.1634901392433*(x-0.07)*(x-0.07)+4.381001115552112*(x-0.07)+0.7135999202728271
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.08,0.095,5699.258587101861*(x-0.08)*(x-0.08)*(x-0.08)-171.91597401767564*(x-0.08)*(x-0.08)+6.1617150308181765*(x-0.08)+0.7939510941505432
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.095,0.125,-656.8139987163117*(x-0.095)*(x-0.095)*(x-0.095)+19.12183732042898*(x-0.095)*(x-0.095)+4.851235356581665*(x-0.095)+0.8669307231903076
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.125,0.1699999999999999,-631.7207111933691*(x-0.125)*(x-0.125)*(x-0.125)+16.616358773622743*(x-0.125)*(x-0.125)+4.225147799273363*(x-0.125)+1.0119434595108032
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.1699999999999999,0.22,279.9165479945472*(x-0.16999999999999998)*(x-0.16999999999999998)*(x-0.16999999999999998)-26.677432421041573*(x-0.16999999999999998)*(x-0.16999999999999998)+1.8829167683996946*(x-0.16999999999999998)+1.1781576871871948
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.22,0.27,31.510978800524096*(x-0.22)*(x-0.22)*(x-0.22)-0.11534199715030002*(x-0.22)*(x-0.22)+1.3145476362546418*(x-0.22)+1.240599513053894
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.27,0.6525000000000001,0.6418345585917666*(x-0.27)*(x-0.27)*(x-0.27)+0.6666642978200741*(x-0.27)*(x-0.27)+1.5393457775435428*(x-0.27)+1.309977412223816
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,20.0,30.0,0.6525000000000001,1.1,2.0322327613830566
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,-15.0,0.0,1.0902589559555054
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.0,0.005,1.0902589559555054
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.005,0.0125,18954.97639973961*(x-0.005)*(x-0.005)*(x-0.005)-1065.2313232421877*(x-0.005)*(x-0.005)+12.779817581176758*(x-0.005)+1.0902589559555054
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.0125,0.0175,246353.43574844755*(x-0.0125)*(x-0.0125)*(x-0.0125)-2368.0796634834487*(x-0.0125)*(x-0.0125)+0.0*(x-0.0125)+1.1341849565505981
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.0175,0.0225,-127451.52259756444*(x-0.0175)*(x-0.0175)*(x-0.0175)+717.917954997536*(x-0.0175)*(x-0.0175)-5.2042889537009165*(x-0.0175)+1.1057771444320679
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.0225,0.0275,257487.64984614498*(x-0.0225)*(x-0.0225)*(x-0.0225)-3379.2207809564734*(x-0.0225)*(x-0.0225)-7.583973598542883*(x-0.0225)+1.0817722082138062
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.0275,0.0325,507134.5104371861*(x-0.0275)*(x-0.0275)*(x-0.0275)-3801.4404980844615*(x-0.0275)*(x-0.0275)-22.064607669646744*(x-0.0275)+0.991557776927948
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.0325,0.0375,403579.8759057992*(x-0.0325)*(x-0.0325)*(x-0.0325)-1212.1628305734778*(x-0.0325)*(x-0.0325)-22.04392436770239*(x-0.0325)+0.849590539932251
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.0375,0.0424999999999999,-129827.98237679712*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+991.5835045786591*(x-0.037500000000000006)*(x-0.037500000000000006)-3.8970619805021833*(x-0.037500000000000006)+0.759514331817627
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.0424999999999999,0.0475,396235.0211480622*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-3731.961982809544*(x-0.042499999999999996)*(x-0.042499999999999996)-3.7183256129753572*(x-0.042499999999999996)+0.7485901117324829
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.0475,0.0525,376241.12458553375*(x-0.0475)*(x-0.0475)*(x-0.0475)-1689.7765488948953*(x-0.0475)*(x-0.0475)-11.320318854966114*(x-0.0475)+0.6862288117408752
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.0525,0.06,-5537.909946229951*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+114.36325322628204*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+0.634412944316864
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.06,0.07,1888.1670660995032*(x-0.06)*(x-0.06)*(x-0.06)+51.1164000189089*(x-0.06)*(x-0.06)+0.7809264949679263*(x-0.06)+0.6385095715522766
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.07,0.08,-61643.988778478386*(x-0.07)*(x-0.07)*(x-0.07)+972.1488076377327*(x-0.07)*(x-0.07)+2.3697046151759573*(x-0.07)+0.6533186435699463
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.08,0.0925,10425.138989858397*(x-0.08)*(x-0.08)*(x-0.08)-215.68154661540922*(x-0.08)*(x-0.08)+3.3194841343871047*(x-0.08)+0.7125865817070007
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.0925,0.1175,-2331.3145510266236*(x-0.0925)*(x-0.0925)*(x-0.0925)+109.28409300848004*(x-0.0925)*(x-0.0925)+2.8142293704979964*(x-0.0925)+0.740741491317749
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.1175,0.16,-497.1760915535587*(x-0.11750000000000001)*(x-0.11750000000000001)*(x-0.11750000000000001)+16.50776216477309*(x-0.11750000000000001)*(x-0.11750000000000001)+3.907219237747078*(x-0.11750000000000001)+0.842972993850708
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.16,0.21,682.7669977738552*(x-0.16)*(x-0.16)*(x-0.16)-46.56135517543535*(x-0.16)*(x-0.16)+2.616306075646945*(x-0.16)+1.000680923461914
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.21,0.26,-3097.241922605571*(x-0.21)*(x-0.21)*(x-0.21)+228.4316426568684*(x-0.21)*(x-0.21)+3.0809230414073223*(x-0.21)+1.1004387140274048
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.26,0.31,404.493951129122*(x-0.26)*(x-0.26)*(x-0.26)-40.463462802620754*(x-0.26)*(x-0.26)+2.6947728875523738*(x-0.26)+1.4384087324142456
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.31,0.6725000000000001,-0.0036179363796314005*(x-0.31)*(x-0.31)*(x-0.31)-0.0019362967856069008*(x-0.31)*(x-0.31)+1.682131240758713*(x-0.31)+1.5225504636764526
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,20.0,30.0,0.6725000000000001,1.1,2.1318962574005127
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,-15.0,0.0,1.3213658332824707
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.0,0.005,1.3213658332824707
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.005,0.015,251.7257996009171*(x-0.005)*(x-0.005)*(x-0.005)-49.804006882117584*(x-0.005)*(x-0.005)+0.0*(x-0.005)+1.3213658332824707
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.015,0.025,126422.9563910559*(x-0.015)*(x-0.015)*(x-0.015)-2901.451888587476*(x-0.015)*(x-0.015)-0.9205623977620764*(x-0.015)+1.3166371583938599
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.025,0.035,170237.93776604082*(x-0.025)*(x-0.025)*(x-0.025)-2280.5259477580034*(x-0.025)*(x-0.025)-21.022713252194823*(x-0.025)+1.1437093019485474
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.035,0.045,-64294.8177755473*(x-0.035)*(x-0.035)*(x-0.035)+1102.7839069510815*(x-0.035)*(x-0.035)-15.561850877542637*(x-0.035)+0.8756675124168396
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.045,0.055,111551.20091428225*(x-0.045)*(x-0.045)*(x-0.045)-1372.0559374216418*(x-0.045)*(x-0.045)-12.794618071185193*(x-0.045)+0.7660325765609741
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.055,0.065,19139.248310094248*(x-0.055)*(x-0.055)*(x-0.055)+51.430102615253475*(x-0.055)*(x-0.055)-6.770376545333346*(x-0.055)+0.6124320030212402
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.065,0.075,-118220.56770324676*(x-0.065)*(x-0.065)*(x-0.065)+1773.3085155487029*(x-0.065)*(x-0.065)+0.0*(x-0.065)+0.5690104961395264
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.075,0.0849999999999999,41913.98620605493*(x-0.07500000000000001)*(x-0.07500000000000001)*(x-0.07500000000000001)-628.7097930908227*(x-0.07500000000000001)*(x-0.07500000000000001)+0.0*(x-0.07500000000000001)+0.6281207799911499
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.0849999999999999,0.0975,-16721.413686314576*(x-0.08499999999999999)*(x-0.08499999999999999)*(x-0.08499999999999999)+447.0837721531507*(x-0.08499999999999999)*(x-0.08499999999999999)+0.0*(x-0.08499999999999999)+0.6071637868881226
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.0975,0.1149999999999999,10.84508022646631*(x-0.0975)*(x-0.0975)*(x-0.0975)+29.938417065404007*(x-0.0975)*(x-0.0975)+3.3389316383688064*(x-0.0975)+0.6443616151809692
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.1149999999999999,0.1375,-6745.1715794838*(x-0.11499999999999999)*(x-0.11499999999999999)*(x-0.11499999999999999)+186.02518734687226*(x-0.11499999999999999)*(x-0.11499999999999999)+4.396740153116012*(x-0.11499999999999999)+0.712019681930542
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.1375,0.1674999999999999,1431.7122204054806*(x-0.1375)*(x-0.1375)*(x-0.1375)-73.2454762855108*(x-0.1375)*(x-0.1375)+2.5236442473842313*(x-0.1375)+0.8282898664474487
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.1674999999999999,0.205,-356.1218706402087*(x-0.16749999999999998)*(x-0.16749999999999998)*(x-0.16749999999999998)+31.39087312524287*(x-0.16749999999999998)*(x-0.16749999999999998)+1.9945386653483774*(x-0.16749999999999998)+0.8767344951629639
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.205,0.25,-1116.8742311133146*(x-0.20500000000000002)*(x-0.20500000000000002)*(x-0.20500000000000002)+55.008811499736396*(x-0.20500000000000002)*(x-0.20500000000000002)+2.8464650079782112*(x-0.20500000000000002)+0.9768932461738586
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.25,0.3,271.199879085728*(x-0.25)*(x-0.25)*(x-0.25)-21.847767154006924*(x-0.25)*(x-0.25)+1.0122470889411035*(x-0.25)+1.1146018505096436
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.3,0.35,-888.1201906215766*(x-0.30000000000000004)*(x-0.30000000000000004)*(x-0.30000000000000004)+57.99431962978442*(x-0.30000000000000004)*(x-0.30000000000000004)+0.8614694666833729*(x-0.30000000000000004)+1.1444947719573975
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.35,0.4,2424.9610900878843*(x-0.35)*(x-0.35)*(x-0.35)-181.87208175659148*(x-0.35)*(x-0.35)+0.0*(x-0.35)+1.22153902053833
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.4,0.4599999999999999,-2063.6987608287527*(x-0.4)*(x-0.4)*(x-0.4)+204.7266213725171*(x-0.4)*(x-0.4)+0.0*(x-0.4)+1.069978952407837
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.4599999999999999,0.7525,-2.4834326078404527*(x-0.45999999999999996)*(x-0.45999999999999996)*(x-0.45999999999999996)-2.8065442813468224*(x-0.45999999999999996)*(x-0.45999999999999996)+2.27924794775154*(x-0.45999999999999996)+1.3612358570098877
shape,iterativefit,down_jesRelativePtHF,0,1.6,2.5,20.0,30.0,0.7525,1.1,1.7256500720977783
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.8580175638198853
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0,0.0025,0.8580175638198853
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0025,0.0075,-32928.41551307747*(x-0.0025)*(x-0.0025)*(x-0.0025)-473.84526145438855*(x-0.0025)*(x-0.0025)+18.76524686813355*(x-0.0025)+0.8580175638198853
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0075,0.0125,113874.87073610752*(x-0.0075)*(x-0.0075)*(x-0.0075)-1043.2196151349258*(x-0.0075)*(x-0.0075)+11.557163090108853*(x-0.0075)+0.9358816146850586
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0125,0.0175,-429025.74283406674*(x-0.0125)*(x-0.0125)*(x-0.0125)+2251.1348468587357*(x-0.0125)*(x-0.0125)+9.665582243967659*(x-0.0125)+0.9818212985992432
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0175,0.0225,594336.5097045907*(x-0.0175)*(x-0.0175)*(x-0.0175)-4457.5238227844275*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+1.0327993631362915
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0225,0.0275,-284792.90008544904*(x-0.0225)*(x-0.0225)*(x-0.0225)+2135.9467506408682*(x-0.0225)*(x-0.0225)+0.0*(x-0.0225)+0.9956533312797546
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0275,0.0325,872558.5937499994*(x-0.0275)*(x-0.0275)*(x-0.0275)-6544.189453124997*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.0134528875350952
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0325,0.0375,-539408.683776854*(x-0.0325)*(x-0.0325)*(x-0.0325)+4045.5651283264087*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+0.9589179754257202
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0375,0.0424999999999999,561951.6372680695*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-4214.6372795105135*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+0.9926310181617737
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0424999999999999,0.0475,-963575.3631591772*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+7226.815223693835*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+0.9575090408325195
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0475,0.0525,683455.4672241193*(x-0.0475)*(x-0.0475)*(x-0.0475)-5125.916004180899*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.0177325010299683
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0525,0.0574999999999999,-1833501.9367008675*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+15806.87821759248*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+0.9750165343284607
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0574999999999999,0.0625,-368741.15636638115*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+709.9449804118667*(x-0.057499999999999996)*(x-0.057499999999999996)+20.55613692335996*(x-0.057499999999999996)+1.141000747680664
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0625,0.0675,2451790.95866171*(x-0.0625)*(x-0.0625)*(x-0.0625)-20203.25735220747*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.215437412261963
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0675,0.0725,214934.4980904265*(x-0.0675)*(x-0.0675)*(x-0.0675)+202.81642656643203*(x-0.0675)*(x-0.0675)-18.148251622446338*(x-0.0675)+1.0168298482894897
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0725,0.0775,-2740903.8543701326*(x-0.07250000000000001)*(x-0.07250000000000001)*(x-0.07250000000000001)+20556.778907775955*(x-0.07250000000000001)*(x-0.07250000000000001)+0.0*(x-0.07250000000000001)+0.9580258131027222
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0775,0.0849999999999999,270569.9779369221*(x-0.0775)*(x-0.0775)*(x-0.0775)-3043.9122517903706*(x-0.0775)*(x-0.0775)+0.0*(x-0.0775)+1.1293323040008545
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.0849999999999999,0.1025,-24677.390600769537*(x-0.08499999999999999)*(x-0.08499999999999999)*(x-0.08499999999999999)+782.5441262002491*(x-0.08499999999999999)*(x-0.08499999999999999)+0.0*(x-0.08499999999999999)+1.0722589492797852
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.1025,0.14,-747.3079500777922*(x-0.10250000000000001)*(x-0.10250000000000001)*(x-0.10250000000000001)-0.6498399357877105*(x-0.10250000000000001)*(x-0.10250000000000001)+4.716691802551694*(x-0.10250000000000001)+1.1796576976776123
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.14,0.5875,0.15582478967920735*(x-0.14)*(x-0.14)*(x-0.14)-1.7976123542922011*(x-0.14)*(x-0.14)+1.5152483929769298*(x-0.14)+1.3162109851837158
shape,iterativefit,down_jesRelativePtHF,0,0.0,0.8,30.0,40.0,0.5875,1.1,1.6482657194137573
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.9238768219947815
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,30.0,40.0,0.0,0.0025,0.9238768219947815
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,30.0,40.0,0.0025,0.0075,-14478.47802371101*(x-0.0025)*(x-0.0025)*(x-0.0025)+501.97379385085424*(x-0.0025)*(x-0.0025)+8.45001339912415*(x-0.0025)+0.9238768219947815
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,30.0,40.0,0.0075,0.0125,-696144.1369745161*(x-0.0075)*(x-0.0075)*(x-0.0075)+3982.694478723435*(x-0.0075)*(x-0.0075)+12.383865485854368*(x-0.0075)+0.9768664240837097
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,30.0,40.0,0.0125,0.0175,793251.2659439811*(x-0.0125)*(x-0.0125)*(x-0.0125)-6863.13743323553*(x-0.0125)*(x-0.0125)+0.0*(x-0.0125)+1.051335096359253
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,30.0,40.0,0.0175,0.0225,-102627.33446799399*(x-0.0175)*(x-0.0175)*(x-0.0175)+1005.8656712943774*(x-0.0175)*(x-0.0175)-9.137529386556709*(x-0.0175)+0.9789130687713623
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,30.0,40.0,0.0225,0.0275,47425.411223620395*(x-0.0225)*(x-0.0225)*(x-0.0225)-258.16845270934556*(x-0.0225)*(x-0.0225)-6.775922758712482*(x-0.0225)+0.945543646812439
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,30.0,40.0,0.0275,0.0325,169053.02744370172*(x-0.0275)*(x-0.0275)*(x-0.0275)-687.8275614243227*(x-0.0275)*(x-0.0275)-5.800701444034407*(x-0.0275)+0.9111379981040955
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,30.0,40.0,0.0325,0.0375,-233487.81766653009*(x-0.0325)*(x-0.0325)*(x-0.0325)+1898.2325644373864*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+0.8860704302787781
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,30.0,40.0,0.0375,0.0424999999999999,-14822.69468069107*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-35.90372183322701*(x-0.037500000000000006)*(x-0.037500000000000006)+1.4707393193840954*(x-0.037500000000000006)+0.9043402671813965
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,30.0,40.0,0.0424999999999999,0.0475,417511.9400024403*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-3131.339550018305*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+0.9089435338973999
shape,iterativefit,down_jesRelativePtHF,0,0.8,1.6,30.0,40.0,0.0475,0.0525,-77342.98706054667*(x-0.0475)*(x-0.0475)*(x-0.0475)+580.0724029541005*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+0.8828490376472473
